id,description
T-567/13,"Order of 7 May 2014, Sharp / OHIM (BIG PAD) (T-567/13) ECLI:EU:T:2014:257"
T-568/13,"Removed from the register on 28 August 2015, Bimbo / OHIM - Cafe' do Brasil (KIMBO) (T-568/13) ECLI:EU:T:2015:592"
T-569/13,"Removed from the register on 28 August 2015, Bimbo / OHIM - Cafe' do Brasil (CaffÃ© KIMBO Espresso Napoletano) (T-569/13) ECLI:EU:T:2015:594"
T-570/13,"Judgment of 28 January 2016, Agriconsulting Europe / Commission (T-570/13) ECLI:EU:T:2016:40APPEAL :  C-198/16"
T-571/13 AJ,"Order of 27 November 2013, GL / ADIF and Junta de Castilla y LeÃ³n (T-571/13 AJ) ECLI:EU:T:2013:708"
T-572/13,"Order of 5 December 2013, MAG Dispute Resolution / Council and others (T-572/13, unpublished) ECLI:EU:T:2013:652"
T-573/13,"Order of 5 December 2013, Adr Tiber / Italy and others (T-573/13) ECLI:EU:T:2013:653"
T-574/13,"Order of 5 December 2013, MeD Concilia / Italy and others (T-574/13) ECLI:EU:T:2013:654"
T-575/13,"Removed from the register on 2 April 2014, Lesaffre and Compagnie / OHIM - Louis Baking Company (BAKING CENTER BY TECHNOLINE) (T-575/13)"
T-576/13,"Judgment of 28 October 2015, Verus / OHIM - Joie International (MIRUS) (T-576/13) ECLI:EU:T:2015:810"
T-577/13,"Removed from the register on 16 July 2014, Zehnder / OHIM - UAB ""Amalva"" (komfovent) (T-577/13) ECLI:EU:T:2014:705"
T-578/13 R,"Order of 13 February 2014, Luxembourg Pamol (Cyprus) and Luxembourg Industries / Commission (T-578/13 R) ECLI:EU:T:2014:103"
T-578/13,"Judgment of 3 June 2015, Luxembourg Pamol (Cyprus) and Luxembourg Industries / Commission (T-578/13) ECLI:EU:T:2015:354"
T-579/13 R,"Order of 18 December 2013, Istituto di vigilanza dell'urbe / Commission (T-579/13 R) ECLI:EU:T:2013:674"
T-579/13,"Order of 13 January 2015, Istituto di vigilanza dell'urbe / Commission (T-579/13) ECLI:EU:T:2015:27"
T-580/13,"Order of 21 April 2015, Real Express / OHIM - MIP Metro (real) (T-580/13) ECLI:EU:T:2015:245APPEAL :  C-309/15"
T-580/13 DEP,"Order of 9 April 2018, Real Express / EUIPO - MIP Metro (real) (T-580/13 DEP) ECLI:EU:T:2018:185"
T-581/13,"Judgment of 26 March 2015, Royal County of Berkshire Polo Club / OHIM - Lifestyle Equities (Royal County of Berkshire POLO CLUB) (T-581/13) ECLI:EU:T:2015:192APPEAL :  C-278/15"
T-582/13,"Order of 27 January 2014, Stolz / Parliament and Commission (T-582/13) ECLI:EU:T:2014:69"
T-583/13,"Order of 3 September 2014, Shire Pharmaceutical Contracts / Commission (T-583/13) ECLI:EU:T:2014:776"
T-584/13,"Judgment of 17 May 2018, BASF Agro and others / Commission (T-584/13) ECLI:EU:T:2018:279"
T-585/13,"Judgment of 16 June 2015, H.P. Gauff Ingenieure / OHIM - Gauff (Gauff JBG Ingenieure) (T-585/13) ECLI:EU:T:2015:386"
T-586/13,"Judgment of 16 June 2015, H.P. Gauff Ingenieure / OHIM - Gauff (Gauff THE ENGINEERS WITH THE BROADER VIEW) (T-586/13) ECLI:EU:T:2015:385"
T-587/13,"Judgment of 21 January 2015, Schwerdt / OHIM - Iberamigo (cat&clean) (T-587/13) ECLI:EU:T:2015:37"
T-588/13,"Removed from the register on 8 July 2014, Deutsche Rockwool Mineralwoll / OHIM - A. Weber (JETROC) (T-588/13)"
T-589/13,"Order of 26 March 2014, Herberstein / Commission (T-589/13)"
T-590/13,"Order of 12 December 2013, Munar Vich / Spain (T-590/13) ECLI:EU:T:2013:699"
T-590/13 R,"Order of 12 December 2013, Munar Vich / Spain (T-590/13 R) ECLI:EU:T:2013:700"
T-591/13,"Judgment of 12 December 2014, Groupe Canal + / OHIM - Euronews (News+) (T-591/13) ECLI:EU:T:2014:1074"
T-592/13,"Removed from the register on 2 October 2014, Ratioparts-Ersatzteile / OHIM - Norwood Industries (NORTHWOOD professional forest equipment) (T-592/13)"
T-592/13 DEP,"Order of 12 January 2016, Ratioparts-Ersatzteile / OHIM - Norwood Industries (NORTHWOOD professional forest equipment) (T-592/13 DEP) ECLI:EU:T:2016:10"
T-593/13,"Judgment of 30 January 2015, Siemag Tecberg Group / OHIM (Winder Controls) (T-593/13) ECLI:EU:T:2015:58"
T-594/13,"Removed from the register on 11 March 2015, Sanctuary Brands / OHIM - Richter International (TAILORBYRD) (T-594/13) ECLI:EU:T:2015:154"
T-595/13,"Judgment of 4 December 2014, BSH / OHIM - LG Electronics (compressor technology) (T-595/13) ECLI:EU:T:2014:1023APPEAL :  C-43/15"
T-596/13,"Judgment of 26 March 2015, Emsibeth / OHIM - Peek & Cloppenburg (Nael) (T-596/13) ECLI:EU:T:2015:193APPEAL :  C-251/15"
T-597/13,"Judgment of 23 October 2015, Calida / OHIM - Quanzhou Green Garments (dadida) (T-597/13) ECLI:EU:T:2015:804"
T-598/13,"Removed from the register on 11 March 2015, Sanctuary Brands / OHIM - Richter International (TAILORBYRD) (T-598/13) ECLI:EU:T:2015:156"
T-599/13,"Judgment of 7 May 2015, Cosmowell / OHIM - Haw Par (GELENKGOLD) (T-599/13) ECLI:EU:T:2015:262"
T-599/13 DEP,"Order of 26 October 2017, Cosmowell / EUIPO - Haw Par (GELENKGOLD) (T-599/13 DEP) ECLI:EU:T:2017:770"
T-600/13,"Removed from the register on 24 February 2014, Bimbo / OHIM (FIBRA PROTEÃNAS NUTRIENTES) (T-600/13) ECLI:EU:T:2014:110"
T-601/13,"Judgment of 12 December 2014, Wilo / OHIM (Pioneering for You) (T-601/13) ECLI:EU:T:2014:1067"
T-602/13,"Order of 13 December 2013, Omnia / Italy and others (T-602/13) ECLI:EU:T:2013:719"
T-603/13,"Order of 24 June 2014, LÃ©on Van Parys / Commission (T-603/13) ECLI:EU:T:2014:610"
T-604/13,"Judgment of 3 June 2015, Levi Strauss / OHIM - L&O Hunting Group (101) (T-604/13) ECLI:EU:T:2015:351"
T-605/13,"Judgment of 25 September 2014, Alma-The Soul of Italian Wine / OHIM - Miguel Torres (SOTTO IL SOLE ITALIANO SOTTO il SOLE) (T-605/13) ECLI:EU:T:2014:812"
T-606/13,"Judgment of 18 November 2015, Mustang / OHIM - Dubek (Mustang) (T-606/13) ECLI:EU:T:2015:862"
T-607/13,"Judgment of 19 May 2015, Granette & StaroreÅ¾nÃ¡ Distilleries/OHIM-Bacardi (42 VODKA JEMNÃ VODKA VYRÃBÄNÃ JEDINEÄNOU TECHNOLOGIÃ 42 %vol.) (T-607/13) ECLI:EU:T:2015:292"
T-608/13,"Judgment of 13 May 2015, easyGroup IP Licensing / OHIM - Tui (easyAir-tours) (T-608/13) ECLI:EU:T:2015:282"
T-609/13,"Judgment of 29 January 2015, Blackrock / OHIM (SO WHAT DO I DO WITH MY MONEY) (T-609/13) ECLI:EU:T:2015:54"
T-610/13,"Judgment of 30 September 2015, Ecolab USA / OHIM (GREASECUTTER) (T-610/13) ECLI:EU:T:2015:737"
T-611/13,"Judgment of 15 July 2015, Australian Gold / OHIM - Effect Management & Holding (HOT) (T-611/13) ECLI:EU:T:2015:492"
T-612/13,"Order of 2 July 2014, GM / Parliament and others (T-612/13) ECLI:EU:T:2014:653"
T-613/13,"Removed from the register on 8 October 2018, alfavet Tierarzneimittel / EUIPO - Millet Innovation (Epibac) (T-613/13) ECLI:EU:T:2018:673"
T-614/13 R,"Order of 20 January 2014, Romonta / Commission (T-614/13 R) ECLI:EU:T:2014:16"
T-614/13,"Judgment of 26 September 2014, Romonta / Commission (T-614/13) ECLI:EU:T:2014:835APPEAL :  C-565/14"
T-615/13,"Judgment of 20 January 2015, Aic / OHIM - ACV Manufacturing (Ãchangeurs de chaleur) (T-615/13) ECLI:EU:T:2015:31"
T-616/13,"Judgment of 20 January 2015, Aic / OHIM - ACV Manufacturing (Inserts d'Ã©changeur de chaleur) (T-616/13) ECLI:EU:T:2015:30"
T-617/13,"Judgment of 20 January 2015, Aic / OHIM - ACV Manufacturing (Inserts d'Ã©changeur de chaleur) (T-617/13) ECLI:EU:T:2015:32"
T-618/13,"Judgment of 11 December 2014, Oracle America / OHIM - Aava Mobile (AAVA CORE) (T-618/13) ECLI:EU:T:2014:1053"
T-619/13 P,"Judgment of 11 December 2014, Faita / EESC (T-619/13 P) ECLI:EU:T:2014:1057"
T-620/13,"Judgment of 15 September 2016, Marchi Industriale / ECHA (T-620/13) ECLI:EU:T:2016:479"
T-621/13,"Removed from the register on 26 June 2014, Pell Amar Cosmetics / OHIM - Alva Management (Pell . amar dr. Ionescu Calinesti) (T-621/13) ECLI:EU:T:2014:654"
T-622/13,"Removed from the register on 2 October 2014, Ratioparts-Ersatzteile / OHIM - Norwood Promotional Products Europe (NORTHWOOD professional forest equipment) (T-622/13) ECLI:EU:T:2014:875"
T-622/13 DEP,"Order of 12 January 2016, Ratioparts-Ersatzteile / OHIM - Norwood Promotional Products Europe (NORTHWOOD professional forest equipment) (T-622/13 DEP) ECLI:EU:T:2016:11"
T-623/13,"Judgment of 12 May 2015, UniÃ³n de Almacenistas de Hierros de EspaÃ±a / Commission (T-623/13) ECLI:EU:T:2015:268"
T-624/13,"Judgment of 2 October 2015, The Tea Board / OHIM - Delta Lingerie (Darjeeling) (T-624/13) ECLI:EU:T:2015:743APPEAL :  C-673/15"
T-625/13,"Judgment of 2 October 2015, The Tea Board / OHIM - Delta Lingerie (Darjeeling collection de lingerie) (T-625/13) ECLI:EU:T:2015:742APPEAL :  C-674/15"
T-626/13,"Judgment of 2 October 2015, The Tea Board / OHIM - Delta Lingerie (DARJEELING collection de lingerie) (T-626/13) ECLI:EU:T:2015:741APPEAL :  C-675/15"
T-627/13,"Judgment of 2 October 2015, The Tea Board / OHIM - Delta Lingerie (Darjeeling) (T-627/13) ECLI:EU:T:2015:740APPEAL :  C-676/15"
T-628/13,"Removed from the register on 25 February 2014, Romika Shoes / OHIM - Rieker Schuh (chaussures) (T-628/13) ECLI:EU:T:2014:136"
T-628/13 DEP,"Removed from the register on 17 November 2014, Romika Shoes / OHIM - Rieker Schuh (chaussures) (T-628/13 DEP) ECLI:EU:T:2014:993"
T-629/13,"Judgment of 26 September 2014, Molda / Commission (T-629/13) ECLI:EU:T:2014:834"
T-630/13,"Judgment of 26 September 2014, DK Recycling und Roheisen / Commission (T-630/13) ECLI:EU:T:2014:833APPEAL :  C-540/14"
T-631/13,"Judgment of 26 September 2014, Raffinerie Heide / Commission (T-631/13) ECLI:EU:T:2014:830APPEAL :  C-564/14"
T-632/13,"Order of 12 December 2013, Power Distribution / Council (T-632/13) ECLI:EU:T:2013:679"
T-633/13,"Judgment of 23 September 2015, Reed Exhibitions / OHIM (INFOSECURITY) (T-633/13) ECLI:EU:T:2015:674"
T-634/13,"Judgment of 26 September 2014, Arctic Paper Mochenwangen / Commission (T-634/13) ECLI:EU:T:2014:828APPEAL :  C-551/14"
T-635/13,"Order of 21 January 2014, AÄimoviÄ / Slovenia and DeÅ¾elna banka Slovenije (T-635/13, unpublished) ECLI:EU:T:2014:49"
T-636/13,"Judgment of 23 October 2015, Trekstor / OHIM - MSI Technology (MovieStation) (T-636/13) ECLI:EU:T:2015:801"
T-637/13,"Removed from the register on 28 August 2015, Bimbo / OHIM - Cafe' do Brasil (CaffÃ¨ KIMBO Aroma di Napoli Il gran caffÃ¨ tutto napoletano) (T-637/13) ECLI:EU:T:2015:593"
T-638/13,"Removed from the register on 28 August 2015, Bimbo / OHIM - Cafe' do Brasil (MISCELA DI CAFFE' TORREFATTO E MACINATO CaffÃ¨ KIMBO GOLD MEDAL) (T-638/13) ECLI:EU:T:2015:589"
T-639/13,"Removed from the register on 2 March 2015, Watch TV / Council (T-639/13) ECLI:EU:T:2015:137"
T-640/13,"Judgment of 28 January 2016, Sto / OHIM - Fixit TrockenmÃ¶rtel Holding (CRETEO) (T-640/13) ECLI:EU:T:2016:38"
T-641/13,"Removed from the register on 8 July 2014, Gemeente Bergen op Zoom / Commission (T-641/13) ECLI:EU:T:2014:670"
T-642/13,"Judgment of 15 October 2015, Wolverine International / OHIM - BH Stores (cushe) (T-642/13) ECLI:EU:T:2015:781"
T-643/13,"Judgment of 11 July 2018, Rogesa / Commission (T-643/13) ECLI:EU:T:2018:423APPEAL :  C-568/18"
T-644/13 R,"Order of 4 February 2014, Serco Belgium and others / Commission (T-644/13 R) ECLI:EU:T:2014:57"
T-644/13,"Removed from the register on 11 April 2014, Serco Belgium and others / Commission (T-644/13) ECLI:EU:T:2014:232"
T-645/13,"Judgment of 15 March 2016,  Nezi / OHIM - Etam (E) (T-645/13) ECLI:EU:T:2016:145"
T-646/13,"Judgment of 3 February 2017, Minority SafePack - one million signatures for diversity in Europe / Commission (T-646/13) ECLI:EU:T:2017:59"
T-647/13,"Removed from the register on 11 November 2014, Meda / OHIM - Takeda (PANTOPREM) (T-647/13) ECLI:EU:T:2014:971"
T-647/13 DEP,"Order of 12 January 2016, Meda / OHIM - Takeda (PANTOPREM) (T-647/13 DEP) ECLI:EU:T:2016:15"
T-648/13,"Judgment of 10 February 2015, IOIP Holdings / OHIM (GLISTEN) (T-648/13) ECLI:EU:T:2015:83"
T-649/13,"Judgment of 23 October 2015, TrekStor / OHIM (SmartTV Station) (T-649/13) ECLI:EU:T:2015:800"
T-650/13,"Order of 10 September 2014, Lomnici / Parliament (T-650/13) ECLI:EU:T:2014:796"
T-651/13,"Removed from the register on 2 June 2014, Time / OHIM (InStyle) (T-651/13) ECLI:EU:T:2014:494"
T-652/13 P,"Order of 13 March 2014, Marcuccio / Commission (T-652/13 P) ECLI:EU:T:2014:153"
T-653/13 P,"Judgment of 18 September 2015, WahlstrÃ¶m / Frontex (T-653/13 P) ECLI:EU:T:2015:652"
T-653/13 P-DEP,"Order of 11 January 2017, WahlstrÃ¶m / Frontex (T-653/13 P-DEP) ECLI:EU:T:2017:12"
T-654/13,"Judgment of 16 June 2015, Gako Konietzko / OHIM (Forme d'un rÃ©cipient cylindrique rouge and blanc) (T-654/13) ECLI:EU:T:2015:381"
T-655/13,"Judgment of 28 January 2015, Enercon / OHIM (DÃ©gradÃ© de cinq nuances de la couleur verte) (T-655/13) ECLI:EU:T:2015:49APPEAL :  C-170/15"
T-656/13,"Judgment of 7 October 2015, The Smiley Company / OHIM (Forme d'un smiley avec des yeux en coeur) (T-656/13) ECLI:EU:T:2015:758"
T-657/13,"Judgment of 2 July 2015, BH Stores / OHIM - Alex Toys (ALEX) (T-657/13) ECLI:EU:T:2015:449APPEAL :  C-480/15"
T-658/13 P,"Judgment of 3 June 2015, BP / FRA (T-658/13 P, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2015:356"
T-659/13,"Judgment of 8 October 2015, Czech Republic / Commission (T-659/13 and T-660/13) ECLI:EU:T:2015:771APPEAL :  C-696/15"
T-660/13,"Czech Republic / Commission (T-660/13) , see Case  T-659/13"
T-661/13,"Order of 10 June 2014, LarraÃ±aga OtaÃ±o / OHIM (GRAFENO) (T-661/13) ECLI:EU:T:2014:601"
T-662/13,"Judgment of 25 June 2015, dm-drogerie markt / OHIM - DiseÃ±os Mireia (M) (T-662/13) ECLI:EU:T:2015:434"
T-663/13 P,"Judgment of 15 October 2014, Court of Auditors / BF (T-663/13 P) ECLI:EU:T:2014:883"
T-664/13,"Judgment of 21 October 2015, Petco Animal Supplies Stores / OHIM - GutiÃ©rrez Ariza (PETCO) (T-664/13) ECLI:EU:T:2015:791"
T-665/13,"Judgment of 29 January 2015, Zitro IP / OHIM - Gamepoint (SPIN BINGO) (T-665/13) ECLI:EU:T:2015:55"
T-666/13,"Order of 31 March 2014, Herzog / Slovakia and Cour europÃ©enne des droits de l'homme (T-666/13) ECLI:EU:T:2014:227"
T-667/13 AJ,"Order of 12 February 2014, GN / Commission (T-667/13 AJ) ECLI:EU:T:2014:86"
T-668/13 AJ,"Order of 20 January 2014, GO / Council and Commission (T-668/13 AJ) ECLI:EU:T:2014:50"
T-669/13 P,"Judgment of 5 November 2014, Commission / ThomÃ© (T-669/13 P) ECLI:EU:T:2014:929"
T-670/13 P,"Judgment of 24 November 2015, Commission / D'Agostino (T-670/13 P) ECLI:EU:T:2015:877"
T-671/13,"Removed from the register on 12 May 2015, PAN Europe and ConfÃ©dÃ©ration paysanne / Commission (T-671/13) ECLI:EU:T:2015:343"
T-672/13,"Order of 18 March 2014, Evromart / Greece and Commission (T-672/13) ECLI:EU:T:2014:162"
T-672/13 R,"Order of 18 March 2014, Evromart / Greece and Commission (T-672/13 R) ECLI:EU:T:2014:142"
T-673/13,"Order of 13 March 2015, European Coalition to End Animal Experiments / ECHA (T-673/13) ECLI:EU:T:2015:167"
T-674/13,"Judgment of 28 January 2016, Gugler France / OHIM - Gugler (GUGLER) (T-674/13) ECLI:EU:T:2016:44"
T-675/13,"Judgment of 15 September 2016, K Chimica / ECHA (T-675/13) ECLI:EU:T:2016:480"
T-676/13,"Judgment of 4 February 2016, Italian International Film / EACEA (T-676/13) ECLI:EU:T:2016:62"
T-677/13,"Judgment of 7 July 2015, Axa Versicherung / Commission (T-677/13) ECLI:EU:T:2015:473"
T-678/13,"Removed from the register on 11 September 2014, AEMN / Parliament (T-678/13) ECLI:EU:T:2014:789"
T-679/13,"Removed from the register on 11 September 2014, AEMN / Parliament (T-679/13) ECLI:EU:T:2014:786"
T-680/13,"Judgment of 13 July 2018, Chrysostomides, K. & Co. and others / Council and others (T-680/13, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2018:486APPEAL :  C-597/18"
T-680/13 DEP,"Order of 31 July 2023, K. Chrysostomides & Co. and others / Council and others (T-680/13 DEP) ECLI:EU:T:2023:466"
T-681/13,"Order of 26 February 2016, Colomer Italy / EUIPO - Farmaca International (INTERCOSMO ESTRO) (T-681/13, unpublished) ECLI:EU:T:2016:132"
T-682/13 AJ,"Order of 18 March 2014, GP / Parliament (T-682/13 AJ) ECLI:EU:T:2014:161"
T-683/13,"Judgment of 2 February 2016, Brammer / OHIM - Office Ernest T. Freylinger (EUROMARKER) (T-683/13) ECLI:EU:T:2016:52"
T-684/13,"Judgment of 25 September 2015, Copernicus-Trademarks / OHIM - BollorÃ© (BLUECO) (T-684/13) ECLI:EU:T:2015:699"
T-685/13,"Judgment of 21 January 2015, Copernicus-Trademarks / OHIM - Blue Coat Systems (BLUECO) (T-685/13) ECLI:EU:T:2015:38"
T-685/13 DEP,"Order of 19 January 2016, Copernicus-Trademarks / OHIM - Blue Coat Systems (BLUECO) (T-685/13 DEP) ECLI:EU:T:2016:31"
T-686/13,"Judgment of 3 September 2014, Unibail Management / OHIM (ReprÃ©sentation de deux lignes and quatre Ã©toiles) (T-686/13) ECLI:EU:T:2014:737"
T-687/13,"Judgment of 3 September 2014, Unibail Management / OHIM (ReprÃ©sentation de deux lignes and cinq Ã©toiles) (T-687/13) ECLI:EU:T:2014:736"
T-688/13,"Removed from the register on 26 February 2018, Deloitte Consulting / Commission (T-688/13) ECLI:EU:T:2018:114"
T-689/13,"Judgment of 7 October 2015, Bilbaina de Alquitranes and others / Commission (T-689/13) ECLI:EU:T:2015:767APPEAL :  C-691/15"
T-689/13 DEP,"Order of 25 September 2019, BilbaÃ­na de Alquitranes and others / Commission (T-689/13 DEP) ECLI:EU:T:2019:698"
T-689/13 DEP II,"Order of 25 September 2019, BilbaÃ­na de Alquitranes and others / Commission (T-689/13 DEP II) ECLI:EU:T:2019:699"
T-690/13,"Order of 22 June 2015, In vivo / Commission (T-690/13) ECLI:EU:T:2015:519"
T-691/13,"Judgment of 17 September 2015, Ricoh Belgium / Council (T-691/13) ECLI:EU:T:2015:641"
T-692/13,"Order of 23 October 2014, SACBO / INEA (T-692/13) ECLI:EU:T:2014:923"
T-692/13,"Removed from the register on 2 March 2016, SACBO / INEA (T-692/13) ECLI:EU:T:2016:158"
T-693/13,"Judgment of 10 May 2016, Mikhalchanka / Council (T-693/13, PubliÃ© au Recueil numÃ©rique, Pub.ext.) ECLI:EU:T:2016:283"
T-694/13,"Judgment of 23 November 2016, Ipatau / Council (T-694/13 and T-2/15) ECLI:EU:T:2016:672"
T-695/13,"Order of 23 October 2014, ENAC / INEA (T-695/13) ECLI:EU:T:2014:924"
T-695/13,"Judgment of 13 September 2016, ENAC / INEA (T-695/13) ECLI:EU:T:2016:464"
T-696/13,"Removed from the register on 10 July 2017, Meta Group / Commission (T-696/13) ECLI:EU:T:2017:512"
T-697/13,"Order of 21 November 2014, Kinnarps / OHIM (MAKING LIFE BETTER AT WORK) (T-697/13) ECLI:EU:T:2014:1007"
T-698/13 P,"Order of 18 September 2014, Marcuccio/Commission (T-698/13 P) ECLI:EU:T:2014:819"
T-699/13 P,"Order of 18 September 2014, Marcuccio/Commission (T-699/13 P) ECLI:EU:T:2014:822"
T-700/13,"Judgment of 8 May 2024, Caixabank / Commission (T-700/13 to T-705/13, T-2/14, T-6/14, T-10/14, T-16/14, T-18/14, T-24/14, T-465/14, T-467/14, T-469/14, T-471/14 to T-474/14, T-476/14 to T-478/14, T-482/14, T-483/14 and T-491/14) ECLI:EU:T:2024:295"
T-701/13,"AsociaciÃ³n EspaÃ±ola de Banca / Commission (T-701/13) , see Case  T-700/13"
T-702/13,"Unicaja Banco / Commission (T-702/13) , see Case  T-700/13"
T-703/13,"Liberbank / Commission (T-703/13) , see Case  T-700/13"
T-704/13,"Banco de Sabadell / Commission (T-704/13) , see Case  T-700/13"
T-705/13,"Banco Bilbao Vizcaya Argentaria / Commission (T-705/13) , see Case  T-700/13"
T-706/13,"Removed from the register on 1 October 2014, TUI Deutschland / OHIM - Infinity Real Estate & Project Development (Sensimar) (T-706/13) ECLI:EU:T:2014:868"
T-707/13,"Judgment of 30 April 2015, Steinbeck / OHIM - Alfred Sternjakob (BE HAPPY) (T-707/13 and T-709/13) ECLI:EU:T:2015:252APPEAL :  C-346/15"
T-708/13,"Order of 22 May 2014, Utikal / Court of Justice (T-708/13) ECLI:EU:T:2014:435"
T-709/13,"Steinbeck / OHIM - Alfred Sternjakob (BE HAPPY) (T-709/13) , see Case  T-707/12"
T-710/13,"Judgment of 18 September 2015, Bundesverband Deutsche Tafel / OHIM - Tiertafel Deutschland (Tafel) (T-710/13) ECLI:EU:T:2015:643"
T-711/13,"Judgment of 18 February 2016, Harrys Pubar and Harry's New York Bar / OHIM - Harry's New York Bar and Harrys Pubar (HARRY'S BAR) (T-711/13 and T-716/13) ECLI:EU:T:2016:82"
T-712/13,"Judgment of 11 December 2014, Monster Energy / OHIM (REHABILITATE) (T-712/13) ECLI:EU:T:2014:1066"
T-713/13,"Judgment of 26 February 2015, 9Flats / OHIM - Tibesoca (9flats.com) (T-713/13) ECLI:EU:T:2015:114"
T-714/13,"Judgment of 8 September 2015, Gold Crest / OHIM (MIGHTY BRIGHT) (T-714/13) ECLI:EU:T:2015:600"
T-715/13,"Judgment of 5 May 2015, Lidl Stiftung / OHIM - Horno del Espinar (Castello) (T-715/13) ECLI:EU:T:2015:256"
T-716/13,"Harry's New York Bar / OHIM - Harrys Pubar (HARRY'S BAR) (T-716/13) , see Case  T-711/13"
T-717/13,"Judgment of 29 April 2015, Chair Entertainment Group / OHIM - Libelle (SHADOW COMPLEX) (T-717/13) ECLI:EU:T:2015:242"
T-718/13,"Order of 17 July 2014, The Directv Group / OHIM - BollorÃ© (DIRECTV) (T-718/13) ECLI:EU:T:2014:690"
T-719/13,"Lico Leasing and PequeÃ±os y Medianos Astilleros Sociedad de ReconversiÃ³n / Commission (T-719/13) , see Case  T-515/13"
T-719/13 RENV,"RENV Lico Leasing and PequeÃ±os y Medianos Astilleros Sociedad de ReconversiÃ³n / Commission (T-719/13 RENV) , see Case  T-515/13 RENV"
T-720/13,"Judgment of 30 September 2015, Gat Microencapsulation / OHIM - BASF (KARIS) (T-720/13) ECLI:EU:T:2015:735APPEAL :  C-639/15"
T-721/13,"Order of 17 July 2014, The Directv Group / OHIM - BollorÃ© (DIRECTV) (T-721/13) ECLI:EU:T:2014:696"
